w_m,energy,latency,w_a,w_0,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
2.0,0.298691,0.00453904,41.2,64,17,24,24,1,1,724212816,8480512,4680056,"[72, 120, 264, 504]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.05,0.309608,0.00509331,41.2,64,17,24,24,1,1,778745580,9550780,4880324,"[72, 120, 264, 552]","[1, 3, 4, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.099,0.33098200000000005,0.00479744,41.2,64,17,24,24,1,1,914905320,10378936,5354600,"[72, 144, 288, 600]","[1, 3, 5, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.149,0.354735,0.0049421099999999996,41.2,64,17,24,24,1,1,940352754,11006578,5387762,"[72, 144, 288, 624]","[1, 3, 5, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.199,0.349193,0.00536355,41.2,64,17,24,24,1,1,1031481210,11594026,5627834,"[72, 144, 312, 672]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.249,0.352254,0.0049500099999999995,41.2,64,17,24,24,1,1,1074257652,11679892,5764148,"[72, 144, 312, 720]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.299,0.366103,0.00494935,41.2,64,17,24,24,1,1,1174406370,13135042,5934050,"[72, 144, 336, 768]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.349,0.382953,0.005163770000000001,41.2,64,17,24,24,1,1,1284262392,13423384,6344336,"[72, 144, 360, 840]","[1, 4, 7, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.399,0.37591,0.0050225600000000006,41.2,64,17,24,24,1,1,1306875396,12715396,6469796,"[72, 144, 360, 888]","[1, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.449,0.382536,0.005030979999999999,41.2,64,17,24,24,1,1,1464055230,12199438,7028294,"[72, 168, 384, 936]","[1, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.499,0.406671,0.0052644599999999995,41.2,64,17,24,24,1,1,1590081384,13746712,7220504,"[72, 168, 408, 1008]","[1, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.549,0.394171,0.00516157,41.2,64,17,24,24,1,1,1582425030,11953990,7335110,"[72, 168, 408, 1056]","[1, 4, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.599,0.38346800000000003,0.0049616600000000005,41.2,64,17,24,24,1,1,1664623854,10417438,7618118,"[72, 168, 432, 1128]","[1, 4, 11, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.05,0.615032,0.008409050000000001,51.5,104,23,64,64,1,1,3121153616,37031152,9138512,"[128, 192, 448, 896]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.099,0.651246,0.00896296,51.5,104,23,64,64,1,1,3299627712,40441312,9452736,"[128, 192, 448, 960]","[1, 4, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.149,0.76351,0.008962099999999999,51.5,104,23,64,64,1,1,4042070288,44122800,10808592,"[128, 256, 512, 1024]","[1, 4, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.199,0.737548,0.00963373,51.5,104,23,64,64,1,1,4223200160,45553856,11065888,"[128, 256, 512, 1088]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.249,0.812217,0.00960899,51.5,104,23,64,64,1,1,4496526576,46208912,11906160,"[128, 256, 512, 1152]","[2, 3, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.299,0.894552,0.0105086,51.5,104,23,64,64,1,1,5160199232,51224800,12904256,"[128, 256, 576, 1280]","[2, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.349,0.9014909999999999,0.0103735,51.5,104,23,64,64,1,1,5287177456,50652176,13132848,"[128, 256, 576, 1344]","[2, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.399,0.9102619999999999,0.0102609,51.5,104,23,64,64,1,1,5421658384,53887792,13211792,"[128, 256, 576, 1408]","[2, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.449,1.0183,0.0111143,51.5,104,23,64,64,1,1,6066245648,57844400,13946384,"[128, 256, 640, 1536]","[2, 4, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.499,0.9822569999999999,0.0109374,51.5,104,23,64,64,1,1,6131586864,55008464,14155760,"[128, 256, 640, 1600]","[2, 4, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.549,0.962668,0.0104595,51.5,104,23,64,64,1,1,6234107648,52240928,14621952,"[128, 256, 640, 1728]","[2, 5, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.599,0.9082910000000001,0.0105703,51.5,104,23,64,64,1,1,6755340448,50275136,15324320,"[128, 256, 704, 1792]","[2, 5, 13, 3]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.649,0.953322,0.0100153,51.5,104,23,64,64,1,1,6618724992,36331040,15666688,"[128, 256, 704, 1920]","[2, 5, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.0,1.03179,0.0114105,58.9,168,23,64,64,1,1,6579004624,61703792,16014736,"[192, 320, 640, 1344]","[2, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.05,1.13553,0.0119216,58.9,168,23,64,64,1,1,7306687760,67829040,16759056,"[192, 320, 704, 1472]","[2, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.099,1.22749,0.0123271,58.9,168,23,64,64,1,1,8399731152,70291696,18265040,"[192, 384, 768, 1536]","[2, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.149,1.24448,0.012527,58.9,168,23,64,64,1,1,8796416976,70441712,19079888,"[192, 384, 768, 1664]","[2, 5, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.199,1.32954,0.0127311,58.9,168,23,64,64,1,1,9586942432,73506048,19870688,"[192, 384, 832, 1792]","[2, 5, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.249,1.16974,0.012554500000000001,58.9,168,23,64,64,1,1,9790090128,71380272,20196240,"[192, 384, 832, 1920]","[2, 5, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.299,1.32871,0.012011599999999999,58.9,168,23,64,64,1,1,10526990320,60141328,21624304,"[192, 384, 896, 2048]","[2, 6, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.349,1.3580699999999999,0.0117732,58.9,168,23,64,64,1,1,10530696912,52020976,21892688,"[192, 384, 896, 2176]","[2, 6, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.0,0.841742,0.00959389,53.1,128,24,80,80,1,1,4505003324,50051676,11336636,"[160, 240, 480, 1040]","[1, 4, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.05,0.855496,0.0102888,53.1,128,24,80,80,1,1,5411234804,54963956,12991956,"[160, 240, 560, 1120]","[2, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.099,0.975847,0.0106021,53.1,128,24,80,80,1,1,5645271084,60621676,13138076,"[160, 240, 560, 1200]","[2, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.149,0.9710679999999999,0.0105612,53.1,128,24,80,80,1,1,5911821264,61903856,13659216,"[160, 240, 560, 1280]","[2, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.199,1.1163299999999998,0.0114779,53.1,128,24,80,80,1,1,7114996944,66852656,15412736,"[160, 320, 640, 1360]","[2, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.249,1.18626,0.0119283,53.1,128,24,80,80,1,1,7336568024,67546616,15698776,"[160, 320, 640, 1440]","[2, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.299,1.15834,0.0117628,53.1,128,24,80,80,1,1,7516558104,67209016,15961096,"[160, 320, 640, 1520]","[2, 4, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.349,1.21268,0.0123685,53.1,128,24,80,80,1,1,8543669264,72711696,17243696,"[160, 320, 720, 1680]","[2, 5, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.399,1.1819300000000001,0.0118645,53.1,128,24,80,80,1,1,8599587244,62591436,17657196,"[160, 320, 720, 1760]","[2, 5, 13, 4]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.449,1.25778,0.0124837,53.1,128,24,80,80,1,1,9592842304,65053536,18645696,"[160, 320, 800, 1920]","[2, 5, 14, 3]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.499,1.21904,0.0119832,53.1,128,24,80,80,1,1,9570933284,56384036,19153476,"[160, 320, 800, 2000]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.549,1.1706800000000002,0.0115398,53.1,128,24,80,80,1,1,9505075864,47736056,19355896,"[160, 320, 800, 2080]","[2, 6, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
2.0,0.327706,0.0045268800000000005,29.0,80,17,64,64,1,1,1484525024,9730560,6091488,"[64, 128, 320, 640]","[2, 4, 7, 4]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.05,0.33152499999999996,0.00452293,29.0,80,17,64,64,1,1,1534105392,9519312,6226160,"[64, 128, 320, 704]","[2, 4, 8, 3]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.099,0.383377,0.00456812,29.0,80,17,64,64,1,1,2067956720,10652816,7534576,"[64, 192, 384, 768]","[2, 4, 9, 2]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.149,0.374112,0.004688889999999999,29.0,80,17,64,64,1,1,2089411088,9322928,7646992,"[64, 192, 384, 768]","[2, 4, 10, 1]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
2.05,0.836437,0.010747999999999999,67.1,128,21,56,56,1,1,3964649038,49007214,10180590,"[112, 280, 560, 1120]","[1, 3, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.099,0.8381259999999999,0.0105405,67.1,128,21,56,56,1,1,4133705632,49811248,10438512,"[112, 280, 560, 1176]","[1, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.149,0.9322480000000001,0.011023999999999999,67.1,128,21,56,56,1,1,4713241274,54145130,11369330,"[112, 280, 616, 1288]","[1, 4, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.199,0.930695,0.011082100000000001,67.1,128,21,56,56,1,1,4857580546,57640370,11455010,"[112, 280, 616, 1344]","[1, 4, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.249,0.974563,0.0113192,67.1,128,21,56,56,1,1,5418979272,62051896,12081384,"[112, 280, 672, 1456]","[1, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.299,1.00204,0.0112993,67.1,128,21,56,56,1,1,5672549036,63600380,12399660,"[112, 280, 672, 1568]","[1, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.349,1.08555,0.0116166,67.1,128,21,56,56,1,1,6275649730,65832274,13453538,"[112, 280, 728, 1680]","[2, 3, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.399,1.04412,0.0107846,67.1,128,21,56,56,1,1,6395987052,63136364,13968332,"[112, 280, 728, 1792]","[2, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.449,1.20055,0.011808299999999999,67.1,128,21,56,56,1,1,7371410816,71407424,15149904,"[112, 336, 784, 1904]","[2, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.499,1.18313,0.0113837,67.1,128,21,56,56,1,1,7469986076,67601020,15417948,"[112, 336, 784, 2016]","[2, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.549,1.21731,0.0112552,67.1,128,21,56,56,1,1,8007274184,64915960,16092664,"[112, 336, 840, 2128]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.599,1.17437,0.0103785,67.1,128,21,56,56,1,1,7919416260,55135252,16623012,"[112, 336, 840, 2240]","[2, 5, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.649,1.20239,0.0103911,67.1,128,21,56,56,1,1,8380605772,48320780,17297308,"[112, 336, 896, 2352]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.0,0.6701849999999999,0.00743416,44.8,128,21,24,24,1,1,2990398968,27944008,11522816,"[120, 264, 504, 1032]","[2, 4, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.05,0.68879,0.00743591,44.8,128,21,24,24,1,1,3196929372,28784572,11891036,"[120, 264, 528, 1104]","[2, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.099,0.6967369999999999,0.00743906,44.8,128,21,24,24,1,1,3402850248,29108344,12266192,"[120, 264, 552, 1176]","[2, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.149,0.7358579999999999,0.00816938,44.8,128,21,24,24,1,1,3760241844,29524516,13109300,"[120, 264, 600, 1272]","[2, 5, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.199,0.759698,0.008353320000000001,44.8,128,21,24,24,1,1,4120048956,29192524,13867796,"[120, 288, 624, 1368]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.249,0.763947,0.00842403,44.8,128,21,24,24,1,1,4322801850,27601162,14268458,"[120, 288, 648, 1464]","[2, 5, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.499,0.536802,0.00793423,47.1,48,25,104,104,1,1,2297631570,34239618,5625610,"[48, 104, 312, 728]","[1, 3, 6, 15]","[1.0, 1.0, 1.0, 1.0]","[48, 104, 104, 104]"
2.549,0.611193,0.00864952,47.1,48,25,104,104,1,1,2608930038,41737030,5877238,"[48, 104, 312, 832]","[1, 3, 6, 15]","[1.0, 1.0, 1.0, 1.0]","[48, 104, 104, 104]"
2.599,0.579059,0.00841858,47.1,48,25,104,104,1,1,2598032268,39759340,5937740,"[48, 104, 312, 832]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[48, 104, 104, 104]"
2.649,0.717549,0.00993515,47.1,48,25,104,104,1,1,2917339854,47477726,6173950,"[48, 104, 312, 936]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[48, 104, 104, 104]"
2.699,0.683942,0.00911999,47.1,48,25,104,104,1,1,2883560706,44942258,6219034,"[48, 104, 312, 936]","[1, 3, 8, 13]","[1.0, 1.0, 1.0, 1.0]","[48, 104, 104, 104]"
2.749,0.7390030000000001,0.00965116,47.1,48,25,104,104,1,1,3206615906,52773458,6439826,"[48, 104, 312, 1040]","[1, 3, 8, 13]","[1.0, 1.0, 1.0, 1.0]","[48, 104, 104, 104]"
2.799,0.712391,0.00939808,47.1,48,25,104,104,1,1,3609274214,52396614,7102566,"[48, 104, 416, 1040]","[1, 3, 9, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 104, 104, 104]"
2.849,0.7626090000000001,0.009927479999999999,47.1,48,25,104,104,1,1,3934470852,60259508,7307940,"[48, 104, 416, 1144]","[1, 3, 9, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 104, 104, 104]"
2.899,0.736457,0.0095242,47.1,48,25,104,104,1,1,3846373232,56033728,7383080,"[48, 104, 416, 1144]","[1, 4, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 104, 104, 104]"
2.949,0.812359,0.009560520000000001,47.1,48,25,104,104,1,1,4100383196,59547212,7633148,"[48, 104, 416, 1248]","[1, 4, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 104, 104, 104]"
2.999,0.798273,0.0103337,47.1,48,25,104,104,1,1,4100383196,59547212,7633148,"[48, 104, 416, 1248]","[1, 4, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 104, 104, 104]"
3.049,0.778576,0.00942514,47.1,48,25,104,104,1,1,4313951876,62074932,7852380,"[48, 104, 416, 1352]","[1, 4, 11, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 104, 104, 104]"
2.0,0.7052820000000001,0.00781756,61.7,160,17,48,48,1,1,4304706096,31250032,12797360,"[144, 336, 624, 1296]","[2, 3, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.05,0.7330359999999999,0.00755353,61.7,160,17,48,48,1,1,4734925104,30359248,13721312,"[144, 336, 672, 1392]","[2, 4, 8, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.099,0.80459,0.0080933,61.7,160,17,48,48,1,1,5087505120,34025824,14046704,"[144, 336, 720, 1488]","[2, 4, 8, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.149,0.797633,0.007888880000000001,61.7,160,17,48,48,1,1,5166977784,30834616,14297624,"[144, 336, 720, 1584]","[2, 4, 9, 2]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
2.0,0.266198,0.00486665,28.7,48,17,88,88,1,1,727259718,6804006,3444774,"[48, 88, 176, 352]","[1, 3, 4, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
2.05,0.256161,0.004072790000000001,28.7,48,17,88,88,1,1,823555940,8409940,3617892,"[48, 88, 176, 440]","[1, 3, 5, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
2.099,0.238334,0.0040792599999999995,28.7,48,17,88,88,1,1,826889402,7792378,3656370,"[48, 88, 176, 440]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
2.149,0.269789,0.00419308,28.7,48,17,88,88,1,1,1009528430,8853438,4036486,"[48, 88, 264, 440]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
2.199,0.304362,0.004984079999999999,28.7,48,17,88,88,1,1,1114129872,10121232,4222320,"[48, 88, 264, 528]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
2.249,0.28382100000000005,0.0044504,28.7,48,17,88,88,1,1,1134515622,9387510,4299606,"[48, 88, 264, 528]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
2.299,0.289244,0.00441363,28.7,48,17,88,88,1,1,1200431802,10697258,4433586,"[48, 88, 264, 616]","[1, 4, 7, 5]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
2.349,0.30073200000000005,0.00470502,28.7,48,17,88,88,1,1,1207486146,9641522,4497826,"[48, 88, 264, 616]","[1, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
2.399,0.293709,0.004084089999999999,28.7,48,17,88,88,1,1,1259152926,9639982,4618430,"[48, 88, 264, 704]","[1, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
2.449,0.323268,0.005283629999999999,28.7,48,17,88,88,1,1,1251350296,8223512,4669624,"[48, 88, 264, 704]","[1, 4, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
2.499,0.31089,0.0051662999999999995,28.7,48,17,88,88,1,1,1283390238,8971182,4712942,"[48, 88, 264, 792]","[1, 4, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
2.549,0.31943400000000005,0.0045809,28.7,48,17,88,88,1,1,1621079194,9030714,5390146,"[48, 88, 352, 792]","[1, 5, 10, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
2.299,0.8267,0.00883347,69.5,88,23,32,32,1,1,2996217720,50031256,8609784,"[96, 192, 448, 1088]","[1, 3, 5, 14]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.349,0.8508669999999999,0.008879060000000001,69.5,88,23,32,32,1,1,3253662024,52775464,8986568,"[96, 192, 480, 1152]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.399,0.921388,0.010074999999999999,69.5,88,23,32,32,1,1,3523489480,55208936,9382088,"[96, 192, 512, 1216]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.449,0.951545,0.0101533,69.5,88,23,32,32,1,1,3825327856,60291344,9834736,"[96, 224, 512, 1280]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.499,1.0061900000000001,0.0106976,69.5,88,23,32,32,1,1,4200141440,64612960,10297952,"[96, 224, 544, 1376]","[1, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.549,1.0895299999999999,0.0112295,69.5,88,23,32,32,1,1,4649204176,73134448,10649232,"[96, 224, 576, 1472]","[1, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.599,1.0715,0.0110267,69.5,88,23,32,32,1,1,4742521544,72343720,11065544,"[96, 224, 576, 1536]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.649,1.10813,0.0110054,69.5,88,23,32,32,1,1,5094110880,74896896,11518912,"[96, 224, 608, 1632]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.699,1.1710999999999998,0.0113428,69.5,88,23,32,32,1,1,5706144712,83475048,12262152,"[96, 256, 640, 1728]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.749,1.21928,0.0118672,69.5,88,23,32,32,1,1,6059336880,84745296,12729392,"[96, 256, 672, 1824]","[1, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.799,1.22932,0.011797,69.5,88,23,32,32,1,1,6400958712,84846232,13205880,"[96, 256, 704, 1920]","[1, 4, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.849,1.1997200000000001,0.0115491,69.5,88,23,32,32,1,1,6553139880,83947208,13474984,"[96, 256, 704, 2048]","[1, 4, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.899,1.30353,0.0118391,69.5,88,23,32,32,1,1,7050408000,91433952,13830528,"[96, 256, 736, 2144]","[1, 4, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.949,1.289,0.0117755,69.5,88,23,32,32,1,1,7203158056,86277320,14456424,"[96, 256, 768, 2240]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.999,1.314,0.0127048,69.5,88,23,32,32,1,1,7483133280,82200192,14948064,"[96, 256, 800, 2368]","[1, 5, 13, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
3.049,1.1676900000000001,0.012599299999999999,69.5,88,23,32,32,1,1,7707224488,75653832,15439464,"[96, 256, 832, 2496]","[1, 5, 14, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.299,0.504707,0.00667279,55.5,64,20,112,112,1,1,2211896328,30184168,5569112,"[64, 112, 336, 784]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.349,0.501543,0.00663428,55.5,64,20,112,112,1,1,2211896328,30184168,5569112,"[64, 112, 336, 784]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.399,0.538318,0.006734479999999999,55.5,64,20,112,112,1,1,2461509020,33761756,5904412,"[64, 112, 336, 896]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.449,0.534976,0.00681717,55.5,64,20,112,112,1,1,2461509020,33761756,5904412,"[64, 112, 336, 896]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.499,0.6131409999999999,0.00748562,55.5,64,20,112,112,1,1,3105405700,39690980,6690708,"[64, 112, 448, 1008]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.549,0.616691,0.00769721,55.5,64,20,112,112,1,1,3105405700,39690980,6690708,"[64, 112, 448, 1008]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.599,0.6850689999999999,0.00768559,55.5,64,20,112,112,1,1,3845906608,43351056,8101936,"[64, 224, 448, 1120]","[1, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.649,0.7076950000000001,0.00773125,55.5,64,20,112,112,1,1,4054060960,45282944,8338032,"[64, 224, 448, 1232]","[1, 3, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.699,0.686905,0.0073298899999999995,55.5,64,20,112,112,1,1,4054060960,45282944,8338032,"[64, 224, 448, 1232]","[1, 3, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.749,0.692871,0.00729443,55.5,64,20,112,112,1,1,4301276768,45405248,8804064,"[64, 224, 448, 1344]","[1, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.799,0.6887920000000001,0.00732582,55.5,64,20,112,112,1,1,4301276768,45405248,8804064,"[64, 224, 448, 1344]","[1, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.849,0.6781309999999999,0.00753916,55.5,64,20,112,112,1,1,5110113944,48998040,9721512,"[64, 224, 560, 1456]","[1, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.899,0.7674610000000001,0.00773329,55.5,64,20,112,112,1,1,5217426380,47175212,9923980,"[64, 224, 560, 1568]","[1, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.949,0.724827,0.00704355,55.5,64,20,112,112,1,1,5253124840,43582056,10093240,"[64, 224, 560, 1680]","[1, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
2.999,0.740226,0.00713947,55.5,64,20,112,112,1,1,5253124840,43582056,10093240,"[64, 224, 560, 1680]","[1, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[64, 112, 112, 112]"
