w_a,energy,latency,w_0,w_m,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
34.0,0.628069,0.0060316400000000004,88,2.344,21,72,72,1,1,3757719816,18508888,10531592,"[72, 216, 504, 1152]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
36.0,0.584573,0.00717107,88,2.344,21,72,72,1,1,3761305362,21616210,10405394,"[72, 216, 504, 1152]","[2, 5, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
38.0,0.656143,0.00659496,88,2.344,21,72,72,1,1,3745689732,25430644,10067876,"[72, 216, 504, 1152]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
40.0,0.7014600000000001,0.00754357,88,2.344,21,72,72,1,1,3749275278,28537966,9941678,"[72, 216, 504, 1152]","[2, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
42.0,0.657018,0.007239499999999999,88,2.344,21,72,72,1,1,3752860824,31645288,9815480,"[72, 216, 504, 1152]","[2, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
44.0,0.707542,0.00726748,88,2.344,21,72,72,1,1,3756446370,34752610,9689282,"[72, 216, 504, 1152]","[2, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
46.0,0.701673,0.00741524,88,2.344,21,72,72,1,1,3737245194,35459722,9477962,"[72, 216, 504, 1152]","[2, 3, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
48.0,0.64618,0.00768949,88,2.344,21,72,72,1,1,3744915912,38765080,9182600,"[72, 216, 504, 1152]","[1, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
50.0,0.71265,0.00785855,88,2.344,21,72,72,1,1,3744915912,38765080,9182600,"[72, 216, 504, 1152]","[1, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
52.0,0.6874210000000001,0.00855991,88,2.344,21,72,72,1,1,3748501458,41872402,9056402,"[72, 216, 504, 1152]","[1, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
54.0,0.669398,0.008040160000000001,88,2.344,21,72,72,1,1,3748501458,41872402,9056402,"[72, 216, 504, 1152]","[1, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
56.0,0.667627,0.00823997,88,2.344,21,72,72,1,1,3752087004,44979724,8930204,"[72, 216, 504, 1152]","[1, 4, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
58.0,0.777104,0.00849372,88,2.344,21,72,72,1,1,3732885828,45686836,8718884,"[72, 216, 504, 1152]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
60.0,0.761096,0.00861385,88,2.344,21,72,72,1,1,3736471374,48794158,8592686,"[72, 216, 504, 1152]","[1, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
62.0,0.6908569999999999,0.008420790000000001,88,2.344,21,72,72,1,1,3736471374,48794158,8592686,"[72, 216, 504, 1152]","[1, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
64.0,0.760558,0.008373950000000002,88,2.344,21,72,72,1,1,3736471374,48794158,8592686,"[72, 216, 504, 1152]","[1, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
66.0,0.744727,0.00908308,88,2.344,21,72,72,1,1,3740056920,51901480,8466488,"[72, 216, 504, 1152]","[1, 3, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
68.0,0.799686,0.009129759999999999,88,2.344,21,72,72,1,1,3740056920,51901480,8466488,"[72, 216, 504, 1152]","[1, 3, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
70.0,0.725563,0.00918262,88,2.344,21,72,72,1,1,3740056920,51901480,8466488,"[72, 216, 504, 1152]","[1, 3, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
72.0,0.785895,0.008649190000000001,88,2.344,21,72,72,1,1,3740056920,51901480,8466488,"[72, 216, 504, 1152]","[1, 3, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
40.0,0.791676,0.008221019999999999,96,2.505,23,40,40,1,1,4277223124,23621956,12995716,"[80, 240, 600, 1520]","[2, 6, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
42.0,0.840585,0.00880416,96,2.505,23,40,40,1,1,4373528724,29724036,12656276,"[80, 240, 600, 1520]","[2, 5, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
44.0,0.8808039999999999,0.009047399999999999,96,2.505,23,40,40,1,1,4444281074,34937906,12528066,"[80, 240, 600, 1520]","[2, 5, 13, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
46.0,0.906891,0.00987302,96,2.505,23,40,40,1,1,4515033424,40151776,12399856,"[80, 240, 600, 1520]","[2, 5, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
48.0,0.9844360000000001,0.0099285,96,2.505,23,40,40,1,1,4611339024,46253856,12060416,"[80, 240, 600, 1520]","[2, 4, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
50.0,0.956514,0.0101994,96,2.505,23,40,40,1,1,4611339024,46253856,12060416,"[80, 240, 600, 1520]","[2, 4, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
52.0,1.02203,0.010115,96,2.505,23,40,40,1,1,4682091374,51467726,11932206,"[80, 240, 600, 1520]","[2, 4, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
54.0,1.0593299999999999,0.0106276,96,2.505,23,40,40,1,1,4752843724,56681596,11803996,"[80, 240, 600, 1520]","[2, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
56.0,1.08142,0.0103969,96,2.505,23,40,40,1,1,4780466324,56868356,11616036,"[80, 240, 600, 1520]","[1, 5, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
58.0,1.13876,0.0108305,96,2.505,23,40,40,1,1,4876771924,62970436,11276596,"[80, 240, 600, 1520]","[1, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
60.0,1.12324,0.0109163,96,2.505,23,40,40,1,1,4876771924,62970436,11276596,"[80, 240, 600, 1520]","[1, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
62.0,1.1591600000000002,0.0115919,96,2.505,23,40,40,1,1,4947524274,68184306,11148386,"[80, 240, 600, 1520]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
64.0,1.16402,0.011157299999999998,96,2.505,23,40,40,1,1,4947524274,68184306,11148386,"[80, 240, 600, 1520]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
66.0,1.22527,0.011478400000000001,96,2.505,23,40,40,1,1,5018276624,73398176,11020176,"[80, 240, 600, 1520]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
68.0,1.23071,0.011577400000000002,96,2.505,23,40,40,1,1,5018276624,73398176,11020176,"[80, 240, 600, 1520]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
70.0,1.21301,0.011658400000000001,96,2.505,23,40,40,1,1,5018276624,73398176,11020176,"[80, 240, 600, 1520]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
72.0,1.2618800000000001,0.0121376,96,2.505,23,40,40,1,1,5114582224,79500256,10680736,"[80, 240, 600, 1520]","[1, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
26.0,0.437618,0.00589573,64,2.45,22,56,56,1,1,2394852026,12237082,8530914,"[56, 168, 392, 952]","[2, 5, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
28.0,0.501055,0.00591062,64,2.45,22,56,56,1,1,2408597814,14404982,8441062,"[56, 168, 392, 952]","[2, 5, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
30.0,0.521081,0.00618888,64,2.45,22,56,56,1,1,2436089390,18740782,8261358,"[56, 168, 392, 952]","[2, 5, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
32.0,0.49388299999999996,0.00663126,64,2.45,22,56,56,1,1,2438219714,21336802,8007146,"[56, 168, 392, 952]","[2, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
34.0,0.5464829999999999,0.006944410000000001,64,2.45,22,56,56,1,1,2451965502,23504702,7917294,"[56, 168, 392, 952]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
36.0,0.624896,0.00735133,64,2.45,22,56,56,1,1,2465711290,25672602,7827442,"[56, 168, 392, 952]","[2, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
38.0,0.519631,0.00718846,64,2.45,22,56,56,1,1,2456567134,26220702,7531510,"[56, 168, 392, 952]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
40.0,0.541192,0.00763429,64,2.45,22,56,56,1,1,2470312922,28388602,7441658,"[56, 168, 392, 952]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
42.0,0.599251,0.00775697,64,2.45,22,56,56,1,1,2484058710,30556502,7351806,"[56, 168, 392, 952]","[1, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
44.0,0.546077,0.00773636,64,2.45,22,56,56,1,1,2484058710,30556502,7351806,"[56, 168, 392, 952]","[1, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
46.0,0.566329,0.00812741,64,2.45,22,56,56,1,1,2486189034,33152522,7097594,"[56, 168, 392, 952]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
48.0,0.5741130000000001,0.008225960000000001,64,2.45,22,56,56,1,1,2486189034,33152522,7097594,"[56, 168, 392, 952]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
50.0,0.572773,0.008214869999999999,64,2.45,22,56,56,1,1,2499934822,35320422,7007742,"[56, 168, 392, 952]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
52.0,0.615786,0.00833774,64,2.45,22,56,56,1,1,2499934822,35320422,7007742,"[56, 168, 392, 952]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
54.0,0.580744,0.00838287,64,2.45,22,56,56,1,1,2513680610,37488322,6917890,"[56, 168, 392, 952]","[1, 3, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
56.0,0.60039,0.00886676,64,2.45,22,56,56,1,1,2513680610,37488322,6917890,"[56, 168, 392, 952]","[1, 3, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
58.0,0.603679,0.00893103,64,2.45,22,56,56,1,1,2513680610,37488322,6917890,"[56, 168, 392, 952]","[1, 3, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
60.0,0.68324,0.00924661,64,2.45,22,56,56,1,1,2527426398,39656222,6828038,"[56, 168, 392, 952]","[1, 3, 5, 13]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
62.0,0.616281,0.00918356,64,2.45,22,56,56,1,1,2515810934,40084342,6663678,"[56, 168, 392, 952]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
64.0,0.616697,0.009172940000000001,64,2.45,22,56,56,1,1,2515810934,40084342,6663678,"[56, 168, 392, 952]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
66.0,0.724114,0.00948626,64,2.45,22,56,56,1,1,2515810934,40084342,6663678,"[56, 168, 392, 952]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
34.0,0.549563,0.00568694,104,2.153,19,112,112,1,1,4216472844,16643612,10604028,"[104, 224, 448, 1008]","[2, 5, 11, 1]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
36.0,0.551647,0.00563099,104,2.153,19,112,112,1,1,4199056200,19250552,10489480,"[104, 224, 448, 1008]","[2, 5, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
38.0,0.580609,0.00606503,104,2.153,19,112,112,1,1,4093204636,22461228,10111788,"[104, 224, 448, 1008]","[2, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
40.0,0.582722,0.00602803,104,2.153,19,112,112,1,1,4093204636,22461228,10111788,"[104, 224, 448, 1008]","[2, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
42.0,0.5858099999999999,0.006188620000000001,104,2.153,19,112,112,1,1,4075787992,25068168,9997240,"[104, 224, 448, 1008]","[2, 4, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
44.0,0.620476,0.0063891,104,2.153,19,112,112,1,1,4058371348,27675108,9882692,"[104, 224, 448, 1008]","[2, 4, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
46.0,0.644629,0.00677342,104,2.153,19,112,112,1,1,3969936428,28278844,9619548,"[104, 224, 448, 1008]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
48.0,0.616326,0.0066704,104,2.153,19,112,112,1,1,3952519784,30885784,9505000,"[104, 224, 448, 1008]","[2, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
50.0,0.543856,0.00666274,104,2.153,19,112,112,1,1,3835127774,31113502,9053566,"[104, 224, 448, 1008]","[1, 4, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
52.0,0.645861,0.00700564,104,2.153,19,112,112,1,1,3817711130,33720442,8939018,"[104, 224, 448, 1008]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
54.0,0.6496799999999999,0.00712064,104,2.153,19,112,112,1,1,3817711130,33720442,8939018,"[104, 224, 448, 1008]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
56.0,0.653322,0.00744795,104,2.153,19,112,112,1,1,3800294486,36327382,8824470,"[104, 224, 448, 1008]","[1, 4, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
58.0,0.657888,0.007136999999999999,104,2.153,19,112,112,1,1,3711859566,36931118,8561326,"[104, 224, 448, 1008]","[1, 3, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
60.0,0.6587670000000001,0.00738924,104,2.153,19,112,112,1,1,3711859566,36931118,8561326,"[104, 224, 448, 1008]","[1, 3, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
62.0,0.6840080000000001,0.007609950000000001,104,2.153,19,112,112,1,1,3694442922,39538058,8446778,"[104, 224, 448, 1008]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
64.0,0.6704370000000001,0.0075,104,2.153,19,112,112,1,1,3694442922,39538058,8446778,"[104, 224, 448, 1008]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
66.0,0.657738,0.00756382,104,2.153,19,112,112,1,1,3694442922,39538058,8446778,"[104, 224, 448, 1008]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
68.0,0.664344,0.007503269999999999,104,2.153,19,112,112,1,1,3677026278,42144998,8332230,"[104, 224, 448, 1008]","[1, 3, 5, 10]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
70.0,0.663384,0.00737478,104,2.153,19,112,112,1,1,3677026278,42144998,8332230,"[104, 224, 448, 1008]","[1, 3, 5, 10]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
72.0,0.685359,0.0077553200000000004,104,2.153,19,112,112,1,1,3677026278,42144998,8332230,"[104, 224, 448, 1008]","[1, 3, 5, 10]","[1.0, 1.0, 1.0, 1.0]","[104, 112, 112, 112]"
30.0,0.776531,0.008668609999999998,104,2.27,25,40,40,1,1,4109504694,19316166,14288646,"[120, 240, 520, 1200]","[2, 7, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
32.0,0.810868,0.00911204,104,2.27,25,40,40,1,1,4134616344,26298456,13773256,"[120, 240, 520, 1200]","[2, 6, 14, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
34.0,0.794931,0.00894818,104,2.27,25,40,40,1,1,4154801994,29472186,13644746,"[120, 240, 520, 1200]","[2, 6, 13, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
36.0,0.832674,0.00912962,104,2.27,25,40,40,1,1,4159727994,33280746,13257866,"[120, 240, 520, 1200]","[2, 5, 13, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
38.0,0.835492,0.00986443,104,2.27,25,40,40,1,1,4179913644,36454476,13129356,"[120, 240, 520, 1200]","[2, 5, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
40.0,0.8536670000000001,0.0103842,104,2.27,25,40,40,1,1,4200099294,39628206,13000846,"[120, 240, 520, 1200]","[2, 5, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
42.0,0.877625,0.010388,104,2.27,25,40,40,1,1,4205025294,43436766,12613966,"[120, 240, 520, 1200]","[2, 4, 11, 8]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
44.0,0.9221309999999999,0.0112169,104,2.27,25,40,40,1,1,4225210944,46610496,12485456,"[120, 240, 520, 1200]","[2, 4, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
46.0,0.960814,0.0118699,104,2.27,25,40,40,1,1,4225210944,46610496,12485456,"[120, 240, 520, 1200]","[2, 4, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
48.0,0.938527,0.011519999999999999,104,2.27,25,40,40,1,1,4245396594,49784226,12356946,"[120, 240, 520, 1200]","[2, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
50.0,0.966924,0.012072300000000001,104,2.27,25,40,40,1,1,4245396594,49784226,12356946,"[120, 240, 520, 1200]","[2, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
52.0,0.968256,0.0120991,104,2.27,25,40,40,1,1,4250322594,53592786,11970066,"[120, 240, 520, 1200]","[2, 3, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
54.0,1.02121,0.0121113,104,2.27,25,40,40,1,1,4182606744,53744856,11405736,"[120, 240, 520, 1200]","[1, 4, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
56.0,1.0473299999999999,0.0121368,104,2.27,25,40,40,1,1,4202792394,56918586,11277226,"[120, 240, 520, 1200]","[1, 4, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
58.0,1.00207,0.012704499999999999,104,2.27,25,40,40,1,1,4202792394,56918586,11277226,"[120, 240, 520, 1200]","[1, 4, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
60.0,1.0108300000000001,0.012725799999999999,104,2.27,25,40,40,1,1,4222978044,60092316,11148716,"[120, 240, 520, 1200]","[1, 4, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
62.0,1.00518,0.0128704,104,2.27,25,40,40,1,1,4222978044,60092316,11148716,"[120, 240, 520, 1200]","[1, 4, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
64.0,1.0545499999999999,0.013705,104,2.27,25,40,40,1,1,4227904044,63900876,10761836,"[120, 240, 520, 1200]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
66.0,1.05399,0.013794800000000001,104,2.27,25,40,40,1,1,4227904044,63900876,10761836,"[120, 240, 520, 1200]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
68.0,1.04274,0.0133636,104,2.27,25,40,40,1,1,4227904044,63900876,10761836,"[120, 240, 520, 1200]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
70.0,1.03753,0.0138438,104,2.27,25,40,40,1,1,4227904044,63900876,10761836,"[120, 240, 520, 1200]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
72.0,1.0964,0.0135256,104,2.27,25,40,40,1,1,4248089694,67074606,10633326,"[120, 240, 520, 1200]","[1, 3, 6, 15]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
24.0,0.38548000000000004,0.00595057,48,2.575,22,24,24,1,1,1212260592,8508496,6732368,"[48, 120, 312, 816]","[2, 5, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
26.0,0.41374500000000003,0.00616662,48,2.575,22,24,24,1,1,1266384780,11826316,6508076,"[48, 120, 312, 816]","[2, 4, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
28.0,0.418646,0.00597048,48,2.575,22,24,24,1,1,1289192418,13360114,6445202,"[48, 120, 312, 816]","[2, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
30.0,0.442056,0.0064299,48,2.575,22,24,24,1,1,1307941938,14940226,6213074,"[48, 120, 312, 816]","[1, 5, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
32.0,0.447316,0.00617551,48,2.575,22,24,24,1,1,1339258488,16724248,6051656,"[48, 120, 312, 816]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
34.0,0.47136500000000003,0.00654025,48,2.575,22,24,24,1,1,1362066126,18258046,5988782,"[48, 120, 312, 816]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
36.0,0.469677,0.00626938,48,2.575,22,24,24,1,1,1384873764,19791844,5925908,"[48, 120, 312, 816]","[1, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
38.0,0.475322,0.0064405999999999995,48,2.575,22,24,24,1,1,1393382676,20042068,5827364,"[48, 120, 312, 816]","[1, 3, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
40.0,0.48799200000000004,0.00654324,48,2.575,22,24,24,1,1,1416190314,21575866,5764490,"[48, 120, 312, 816]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
42.0,0.495421,0.00665009,48,2.575,22,24,24,1,1,1416190314,21575866,5764490,"[48, 120, 312, 816]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
44.0,0.508704,0.00667037,48,2.575,22,24,24,1,1,1438997952,23109664,5701616,"[48, 120, 312, 816]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
46.0,0.5084529999999999,0.00662673,48,2.575,22,24,24,1,1,1438997952,23109664,5701616,"[48, 120, 312, 816]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
48.0,0.517795,0.00667422,48,2.575,22,24,24,1,1,1461805590,24643462,5638742,"[48, 120, 312, 816]","[1, 3, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
50.0,0.518227,0.0066304499999999995,48,2.575,22,24,24,1,1,1461805590,24643462,5638742,"[48, 120, 312, 816]","[1, 3, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.5278339999999999,0.00678656,48,2.575,22,24,24,1,1,1493122140,26427484,5477324,"[48, 120, 312, 816]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
54.0,0.530646,0.00673086,48,2.575,22,24,24,1,1,1493122140,26427484,5477324,"[48, 120, 312, 816]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
56.0,0.533836,0.006777040000000001,48,2.575,22,24,24,1,1,1493122140,26427484,5477324,"[48, 120, 312, 816]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
58.0,0.546866,0.006870650000000001,48,2.575,22,24,24,1,1,1515929778,27961282,5414450,"[48, 120, 312, 816]","[1, 2, 5, 14]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
60.0,0.55503,0.00697429,48,2.575,22,24,24,1,1,1515929778,27961282,5414450,"[48, 120, 312, 816]","[1, 2, 5, 14]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
28.0,0.33004500000000003,0.00424149,56,2.403,17,48,48,1,1,1384824864,7095136,6222368,"[48, 144, 336, 768]","[2, 4, 10, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
30.0,0.339537,0.00452473,56,2.403,17,48,48,1,1,1386418620,8477212,6138236,"[48, 144, 336, 768]","[2, 4, 9, 2]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
32.0,0.35208999999999996,0.004720780000000001,56,2.403,17,48,48,1,1,1381294272,10262272,5800448,"[48, 144, 336, 768]","[1, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
34.0,0.35214100000000004,0.00472105,56,2.403,17,48,48,1,1,1381294272,10262272,5800448,"[48, 144, 336, 768]","[1, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
36.0,0.36286900000000005,0.004658229999999999,56,2.403,17,48,48,1,1,1382888028,11644348,5716316,"[48, 144, 336, 768]","[1, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
38.0,0.38266100000000003,0.0051868,56,2.403,17,48,48,1,1,1384481784,13026424,5632184,"[48, 144, 336, 768]","[1, 4, 7, 5]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
40.0,0.363613,0.00494613,56,2.403,17,48,48,1,1,1375948008,13341160,5491304,"[48, 144, 336, 768]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
42.0,0.388209,0.00528347,56,2.403,17,48,48,1,1,1377541764,14723236,5407172,"[48, 144, 336, 768]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
44.0,0.382714,0.00521642,56,2.403,17,48,48,1,1,1377541764,14723236,5407172,"[48, 144, 336, 768]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
